city,state_id,lat,lng,population
Pikeville,KY,37.4806,-82.5262,7376
Belen,NM,34.7115,-106.7986,7374
Oceano,CA,35.1019,-120.6088,7371
Northport,NY,40.9038,-73.3447,7360
Alamo Heights,TX,29.4828,-98.4682,7360
Wickenburg,AZ,33.9837,-112.7669,7359
Providence Village,TX,33.2380,-96.9583,7359
Fair Plain,MI,42.0823,-86.4516,7357
Hitchcock,TX,29.2949,-95.0300,7341
Mont Belvieu,TX,29.8518,-94.8775,7339
Utuado,PR,18.2700,-66.7048,7336
Rayne,LA,30.2403,-92.2668,7332
Villa Hills,KY,39.0656,-84.5949,7331
Forest City,NC,35.3339,-81.8702,7330
Sabana Seca,PR,18.4273,-66.1809,7330
Whitinsville,MA,42.1146,-71.6688,7329
North Springfield,VA,38.8023,-77.2027,7323
Mammoth Lakes,CA,37.6273,-118.9900,7321
Riverdale Park,MD,38.9643,-76.9266,7321
Emerson,NJ,40.9748,-74.0240,7317
Yorketown,NJ,40.3064,-74.3385,7316
Pukalani,HI,20.8329,-156.3415,7315
Flatwoods,KY,38.5210,-82.7196,7314
Washington,IA,41.2981,-91.6928,7314
San Antonio,PR,18.4471,-66.2995,7311
Enoch,UT,37.7669,-113.0449,7307
Piedmont,OK,35.6781,-97.7526,7306
Bennettsville,SC,34.6303,-79.6875,7306
Scotia,NY,42.8321,-73.9607,7305
Nyack,NY,41.0919,-73.9143,7303
West Frankfort,IL,37.8997,-88.9301,7299
Archbald,PA,41.5077,-75.5453,7295
West Livingston,TX,30.6957,-95.0097,7295
Belle Plaine,MN,44.6196,-93.7606,7293
Rumson,NJ,40.3626,-74.0046,7292
Cedarhurst,NY,40.6252,-73.7278,7290
Sound Beach,NY,40.9578,-72.9725,7289
Lexington,VA,37.7825,-79.4441,7287
Kimberly,WI,44.2670,-88.3378,7286
Lake Lorraine,FL,30.4407,-86.5657,7283
Frostburg,MD,39.6506,-78.9269,7282
La Junta,CO,37.9791,-103.5471,7282
Wauseon,OH,41.5532,-84.1410,7277
Oakdale,NY,40.7375,-73.1344,7276
Centerville,SC,34.5257,-82.7161,7276
Murphysboro,IL,37.7678,-89.3324,7270
Pocahontas,AR,36.2635,-90.9706,7269
Salem,IL,38.6279,-88.9591,7269
Aurora,MO,36.9673,-93.7184,7268
Inwood,FL,28.0391,-81.7677,7267
Bellbrook,OH,39.6383,-84.0864,7266
Farmville,VA,37.2959,-78.4002,7266
Robinson,IL,39.0089,-87.7333,7264
Walled Lake,MI,42.5379,-83.4786,7263
Newberry,FL,29.6382,-82.6061,7261
Sausalito,CA,37.8581,-122.4933,7260
King,NC,36.2769,-80.3566,7258
Dayton,MN,45.1906,-93.4758,7257
River Rouge,MI,42.2731,-83.1245,7257
North Weeki Wachee,FL,28.5592,-82.5537,7257
Hewlett,NY,40.6422,-73.6942,7256
Forestbrook,SC,33.7242,-78.9677,7256
Cottage Grove,WI,43.0922,-89.2054,7255
Maple Glen,PA,40.1778,-75.1793,7255
Sudden Valley,WA,48.7236,-122.3442,7251
Calipatria,CA,33.1493,-115.5055,7247
Brockport,NY,43.2137,-77.9404,7246
Pinson,AL,33.7055,-86.6678,7242
University Park,IL,41.4461,-87.7154,7239
Garden Home-Whitford,OR,45.4642,-122.7588,7237
Kahaluu-Keauhou,HI,19.5669,-155.9533,7236
East Shoreham,NY,40.9460,-72.8811,7232
East Hills,NY,40.7958,-73.6292,7231
Ancient Oaks,PA,40.5360,-75.5852,7229
Hardeeville,SC,32.2949,-81.0321,7228
Union,KY,38.9469,-84.6729,7227
Crete,NE,40.6253,-96.9575,7224
Umatilla,OR,45.9119,-119.3133,7224
Porters Neck,NC,34.2942,-77.7695,7221
Lampasas,TX,31.0640,-98.1824,7221
Macclenny,FL,30.2809,-82.1253,7215
Radisson,NY,43.1824,-76.2988,7215
Commerce,GA,34.2134,-83.4733,7213
Olivarez,TX,26.2285,-97.9931,7213
Nebraska City,NE,40.6762,-95.8613,7206
Keyport,NJ,40.4328,-74.2011,7204
Batesville,IN,39.2974,-85.2144,7204
Scottsburg,IN,38.6853,-85.7831,7203
Hobart,WA,47.4120,-121.9960,7201
Monticello,NY,41.6522,-74.6874,7199
New London,WI,44.3949,-88.7395,7197
Vero Lake Estates,FL,27.7471,-80.5283,7194
Glenolden,PA,39.8996,-75.2919,7187
Globe,AZ,33.3870,-110.7513,7185
Hiawatha,IA,42.0547,-91.6911,7184
Taneytown,MD,39.6569,-77.1683,7183
Sandwich,IL,41.6497,-88.6179,7182
Atherton,CA,37.4540,-122.2031,7181
Tolleson,AZ,33.4484,-112.2560,7180
Baywood,NY,40.7533,-73.2899,7179
Wharton,NJ,40.8998,-74.5808,7175
Washington,NJ,40.7587,-74.9825,7172
Delafield,WI,43.0720,-88.3913,7172
Carrollton,VA,36.9382,-76.5238,7171
Lake Shore,WA,45.6911,-122.6911,7169
Calumet Park,IL,41.6650,-87.6577,7167
Delphos,OH,40.8465,-84.3368,7165
Laurel,MT,45.6735,-108.7707,7164
Clarkston,WA,46.4161,-117.0505,7164
Bondurant,IA,41.6985,-93.4556,7163
Lockwood,MT,45.8199,-108.4072,7162
Nibley,UT,41.6726,-111.8461,7160
Savannah,TN,35.2210,-88.2360,7157
Parkville,MO,39.2005,-94.7225,7153
Tappan,NY,41.0270,-73.9520,7153
Mead,WA,47.7795,-117.3500,7146
Orlovista,FL,28.5441,-81.4629,7145
Milton-Freewater,OR,45.9340,-118.3909,7143
Dade City,FL,28.3565,-82.1942,7143
Floresville,TX,29.1451,-98.1651,7138
Winters,CA,38.5320,-121.9781,7138
Gonzales,TX,29.5126,-97.4472,7138
Mentor-on-the-Lake,OH,41.7132,-81.3647,7135
Demopolis,AL,32.4980,-87.8298,7134
Nappanee,IN,41.4451,-85.9940,7132
Jackson,WI,43.3233,-88.1666,7131
Seminole,OK,35.2348,-96.6493,7131
Souderton,PA,40.3110,-75.3224,7131
Ridley Park,PA,39.8785,-75.3251,7131
Pacific,WA,47.2610,-122.2507,7130
Kosciusko,MS,33.0585,-89.5893,7128
Richland,MS,32.2309,-90.1591,7126
Staples,CT,41.1508,-73.3283,7125
Meraux,LA,29.9284,-89.9179,7120
Sappington,MO,38.5260,-90.3730,7119
Strathmore,NJ,40.4018,-74.2194,7119
Parkwood,WA,47.5266,-122.5986,7115
Heartland,TX,32.6748,-96.4515,7114
Dayton,TN,35.4912,-85.0120,7112
Fircrest,WA,47.2307,-122.5157,7109
Philadelphia,MS,32.7761,-89.1221,7107
Benton,IL,38.0109,-88.9179,7101
Lake Hallie,WI,44.8921,-91.4199,7099
Dunlap,IN,41.6346,-85.9235,7097
Beacon Square,FL,28.2118,-82.7504,7096
Rutgers University-Busch Campus,NJ,40.5214,-74.4654,7093
Oakdale,LA,30.8158,-92.6542,7092
Connellsville,PA,40.0161,-79.5893,7092
West Miami,FL,25.7578,-80.2969,7090
Cos Cob,CT,41.0513,-73.5934,7089
Sturgis,SD,44.4110,-103.4973,7088
Cortland,OH,41.3319,-80.7195,7087
Vandenberg Village,CA,34.7111,-120.4622,7085
Sandston,VA,37.5120,-77.3149,7083
Mills River,NC,35.3853,-82.5854,7082
Georgetown,DE,38.6894,-75.3872,7079
Noble,OK,35.1381,-97.3695,7078
Stickney,IL,41.8183,-87.7730,7074
Jasper,TX,30.9221,-93.9947,7070
Viola,NY,41.1288,-74.0855,7068
Russellville,KY,36.8394,-86.8950,7068
Tanglewilde,WA,47.0512,-122.7809,7068
Bremen,GA,33.7085,-85.1495,7066
Waveland,MS,30.2930,-89.3905,7063
Jan Phyl Village,FL,28.0201,-81.7933,7061
Lely Resort,FL,26.0889,-81.7031,7058
Seaside,OR,45.9889,-123.9214,7058
Heathcote,NJ,40.3878,-74.5780,7056
South Patrick Shores,FL,28.2020,-80.6137,7053
"Islamorada, Village of Islands",FL,24.9407,-80.6098,7051
Fort Bragg,CA,39.4399,-123.8013,7049
Mila Doce,TX,26.2230,-97.9601,7047
St. Gabriel,LA,30.2536,-91.1013,7046
South Hill,NY,42.4113,-76.4883,7045
Midland Park,NJ,40.9952,-74.1410,7041
Hampstead,NC,34.3627,-77.7318,7037
Strasburg,VA,38.9961,-78.3549,7036
Barrington,NJ,39.8689,-75.0514,7031
Fort Pierce North,FL,27.4736,-80.3595,7027
Wetumpka,AL,32.5406,-86.2053,7025
Wescosville,PA,40.5617,-75.5489,7020
Wollochet,WA,47.2828,-122.5768,7020
Aspen,CO,39.1951,-106.8369,7019
Milltown,NJ,40.4504,-74.4351,7019
Green Hill,TN,36.2349,-86.5733,7018
Nevada,IA,42.0184,-93.4633,7017
Osceola,AR,35.6942,-89.9934,7016
Clinton,IL,40.1468,-88.9633,7016
Heber Springs,AR,35.4995,-92.0292,7015
Zuni Pueblo,NM,35.0693,-108.8558,7012
Thompson's Station,TN,35.8106,-86.9003,7011
Logan,OH,39.5385,-82.4062,7010
Mountainside,NJ,40.6811,-74.3601,7003
West Concord,MA,42.4517,-71.4035,7003
Tuckahoe,NY,40.9531,-73.8230,7002
Whitemarsh Island,GA,32.0304,-81.0109,7000
Mendota,IL,41.5553,-89.1041,6996
Morehead,KY,38.1906,-83.4466,6994
Uniontown,OH,40.9635,-81.4062,6992
Fayetteville,TN,35.1490,-86.5634,6988
Norwich,NY,42.5333,-75.5227,6982
Trinity,NC,35.8756,-80.0093,6981
Heathrow,FL,28.7754,-81.3721,6981
Shamokin,PA,40.7881,-76.5550,6981
Elkins,WV,38.9237,-79.8541,6980
Rockland,ME,44.1274,-69.1369,6977
Mount Healthy,OH,39.2338,-84.5468,6976
Belle Isle,FL,28.4723,-81.3491,6975
Hamilton,AL,34.1346,-87.9755,6974
Church Hill,TN,36.5204,-82.7151,6973
Sturtevant,WI,42.6995,-87.9019,6970
West Slope,OR,45.4962,-122.7730,6970
Montevallo,AL,33.1246,-86.8477,6968
Lacy-Lakeview,TX,31.6292,-97.1052,6968
Stratford,NJ,39.8290,-75.0156,6967
Cochituate,MA,42.3290,-71.3576,6966
Puerto Real,PR,18.0767,-67.1858,6966
Litchfield,IL,39.1954,-89.6300,6960
Ambridge,PA,40.5921,-80.2265,6959
Zebulon,NC,35.8329,-78.3158,6958
South Run,VA,38.7467,-77.2754,6953
Huron,OH,41.3912,-82.5636,6950
Morrilton,AR,35.1558,-92.7387,6948
Mexia,TX,31.6809,-96.4833,6946
Idabel,OK,33.9040,-94.8285,6945
Forest Glen,MD,39.0190,-77.0447,6942
Monessen,PA,40.1519,-79.8828,6941
Tamaqua,PA,40.8033,-75.9344,6940
Mount Carmel,IL,38.4187,-87.7695,6937
Conley,GA,33.6399,-84.3376,6930
Old Greenwich,CT,41.0254,-73.5692,6929
LaFayette,GA,34.7089,-85.2815,6928
Winfield,IN,41.4097,-87.2623,6924
Manorhaven,NY,40.8399,-73.7127,6923
Kirtland,OH,41.5969,-81.3406,6921
Spring Lake Park,MN,45.1161,-93.2451,6920
St. Joseph,MN,45.5655,-94.3035,6919
Kingsland,TX,30.6651,-98.4545,6917
Orland Hills,IL,41.5905,-87.8414,6914
Seminole,TX,32.7207,-102.6501,6913
Youngtown,AZ,33.5846,-112.3048,6908
Prairie Grove,AR,35.9858,-94.3049,6908
Hurricane,WV,38.4293,-82.0182,6901
White Knoll,SC,33.8902,-81.2391,6901
Camp Swift,TX,30.1885,-97.2933,6901
Grove,OK,36.5928,-94.7877,6900
Pacific,MO,38.4809,-90.7540,6898
Highland Heights,KY,39.0354,-84.4567,6896
La Feria,TX,26.1544,-97.8255,6894
Mira Monte,CA,34.4312,-119.2878,6893
Thomson,GA,33.4679,-82.4968,6892
Marble Falls,TX,30.5649,-98.2768,6892
Belfast,ME,44.4279,-69.0325,6890
Cumming,GA,34.2063,-84.1339,6886
Perry,FL,30.1090,-83.5821,6886
Fox Point,WI,43.1581,-87.9013,6886
Gurabo,PR,18.2528,-65.9785,6882
Neptune Beach,FL,30.3165,-81.4118,6880
Roeland Park,KS,39.0359,-94.6374,6871
Ocean City,MD,38.3998,-75.0715,6869
St. Albans,VT,44.8119,-73.0849,6866
Valley Park,MO,38.5513,-90.4923,6864
Bermuda Dunes,CA,33.7435,-116.2874,6862
Mount Vernon,IN,37.9364,-87.8958,6861
Byron Center,MI,42.8121,-85.7279,6860
Harrisville,UT,41.2852,-111.9859,6858
Huntingdon,PA,40.5000,-78.0097,6851
Greenbrier,TN,36.4243,-86.7975,6845
Newport,TN,35.9617,-83.1976,6845
Walden,NY,41.5603,-74.1879,6841
North Vernon,IN,39.0171,-85.6317,6836
Lincoln,AL,33.5935,-86.1365,6836
Donaldsonville,LA,30.0954,-90.9925,6834
Taylor Mill,KY,39.0092,-84.4988,6834
Marshall,MI,42.2618,-84.9598,6832
Union,OH,39.9103,-84.2901,6832
Clarkston Heights-Vineland,WA,46.3770,-117.0920,6829
Kingston Estates,NJ,39.9188,-74.9898,6825
Silsbee,TX,30.3456,-94.1764,6822
Lanett,AL,32.8577,-85.2078,6821
Allendale,NJ,41.0332,-74.1333,6820
Lincroft,NJ,40.3391,-74.1282,6812
Franklin,LA,29.7851,-91.5098,6811
Acton,CA,34.4956,-118.1858,6809
Richboro,PA,40.2262,-75.0006,6807
Clifton Heights,PA,39.9301,-75.2958,6806
Elkins Park,PA,40.0775,-75.1280,6805
Wildewood,MD,38.3035,-76.5470,6805
Portage Lakes,OH,41.0034,-81.5347,6802
North Syracuse,NY,43.1339,-76.1304,6796
Kaufman,TX,32.5766,-96.3158,6796
Atlantic,IA,41.3958,-95.0136,6795
Lawrence,NY,40.6041,-73.7151,6793
Loomis,CA,38.8093,-121.1955,6791
Homeland Park,SC,34.4644,-82.6593,6790
West Samoset,FL,27.4702,-82.5552,6789
Pea Ridge,WV,38.4155,-82.3195,6783
Bayville,NY,40.9076,-73.5602,6780
Oneonta,AL,33.9394,-86.4932,6778
Geneseo,IL,41.4509,-90.1540,6774
Bonne Terre,MO,37.9209,-90.5425,6772
Kasson,MN,44.0333,-92.7479,6772
Live Oak,FL,30.2957,-82.9847,6771
Sealy,TX,29.7662,-96.1630,6766
Sonterra,TX,30.8079,-97.5952,6765
Napili-Honokowai,HI,20.9767,-156.6646,6762
Potomac Mills,VA,38.6554,-77.3000,6759
Roslyn Heights,NY,40.7788,-73.6396,6758
Roosevelt,UT,40.2924,-110.0093,6757
Lutherville,MD,39.4240,-76.6177,6755
South Valley Stream,NY,40.6558,-73.7185,6754
Inniswold,LA,30.3982,-91.0710,6750
Ambler,PA,40.1564,-75.2215,6747
Plymouth Meeting,PA,40.1097,-75.2803,6744
Holly Springs,MS,34.7768,-89.4466,6743
Pepper Pike,OH,41.4800,-81.4620,6743
Contra Costa Centre,CA,37.9260,-122.0540,6743
East Falmouth,MA,41.5708,-70.5556,6739
Folcroft,PA,39.8891,-75.2770,6738
Winthrop Harbor,IL,42.4805,-87.8293,6728
Raleigh Hills,OR,45.4851,-122.7567,6726
Oakmont,PA,40.5200,-79.8365,6722
Howland Center,OH,41.2482,-80.7443,6720
Junction City,OR,44.2068,-123.2102,6718
Homeland,CA,33.7459,-117.1132,6717
Basehor,KS,39.1332,-94.9333,6717
Normandy Park,WA,47.4342,-122.3436,6716
Brookings,OR,42.0697,-124.3002,6706
Satsuma,AL,30.8578,-88.0631,6704
Elmwood,LA,29.9554,-90.1879,6700
Dacula,GA,33.9815,-83.8952,6696
Lemoore Station,CA,36.2633,-119.9048,6692
St. Augustine Beach,FL,29.8415,-81.2713,6688
West View,PA,40.5182,-80.0333,6686
Crescent City,CA,41.7728,-124.1902,6686
Loughman,FL,28.2380,-81.5686,6683
Edgemoor,DE,39.7547,-75.5069,6681
Galax,VA,36.6660,-80.9176,6681
Columbiana,OH,40.8872,-80.6757,6680
Belpre,OH,39.2815,-81.5972,6676
Greenville,IL,38.8867,-89.3894,6676
Fowler,CA,36.6243,-119.6737,6675
Steilacoom,WA,47.1703,-122.5933,6673
Opp,AL,31.2848,-86.2570,6671
Isanti,MN,45.4925,-93.2408,6667
Thermalito,CA,39.4909,-121.6150,6665
Castroville,CA,36.7649,-121.7534,6665
Amory,MS,33.9814,-88.4823,6665
Black Jack,MO,38.7993,-90.2640,6663
Boonville,IN,38.0456,-87.2907,6662
Winsted,CT,41.9262,-73.0675,6662
Lionville,PA,40.0524,-75.6440,6662
Solvay,NY,43.0571,-76.2123,6661
Ladera Heights,CA,33.9972,-118.3740,6658
Ewa Villages,HI,21.3417,-158.0389,6657
Litchfield Park,AZ,33.5024,-112.3588,6656
Harvest,AL,34.8558,-86.7520,6655
San Martin,CA,37.0829,-121.5963,6655
Medina,MN,45.0326,-93.5834,6654
Pinehurst,MA,42.5334,-71.2339,6653
Larose,LA,29.5669,-90.3751,6652
Buena Vista,VA,37.7319,-79.3568,6649
Darnestown,MD,39.0969,-77.3033,6647
Covedale,OH,39.1267,-84.6370,6646
Harrisburg,SD,43.4324,-96.7041,6645
Milton,PA,41.0088,-76.8507,6641
Blakely,PA,41.4860,-75.6012,6640
Ocean Shores,WA,46.9684,-124.1520,6637
Eldridge,IA,41.6390,-90.5809,6634
Unionville,NC,35.0716,-80.5173,6634
Wailua Homesteads,HI,22.0650,-159.3771,6634
North Caldwell,NJ,40.8629,-74.2576,6633
Indiantown,FL,27.0376,-80.4910,6633
Hillsboro,IL,39.1752,-89.4723,6633
Mascotte,FL,28.6110,-81.9106,6632
Lake Murray of Richland,SC,34.1209,-81.2653,6632
Nitro,WV,38.4117,-81.8193,6630
Stone Mountain,GA,33.8035,-84.1723,6622
Stewartville,MN,43.8606,-92.4896,6620
Treasure Island,FL,27.7740,-82.7663,6620
Pratt,KS,37.6765,-98.7451,6618
Indian River Estates,FL,27.3564,-80.2983,6618
St. John,MO,38.7148,-90.3462,6617
Bedford,VA,37.3360,-79.5179,6610
Homeacre-Lyndora,PA,40.8721,-79.9211,6610
Willow Oak,FL,27.9216,-82.0244,6610
Pecan Plantation,TX,32.3628,-97.6553,6607
Brookhaven,WV,39.6062,-79.8812,6606
Robertsdale,AL,30.5535,-87.7023,6603
Ontario,OH,40.7710,-82.6104,6596
Irvington,NY,41.0349,-73.8660,6594
Garrett,IN,41.3527,-85.1237,6592
Orchard Mesa,CO,39.0363,-108.5166,6592
Braddock,VA,38.8308,-77.3565,6588
Valley City,ND,46.9222,-98.0055,6586
Notre Dame,IN,41.7014,-86.2378,6581
Morrow,GA,33.5815,-84.3391,6572
Bronxville,NY,40.9395,-73.8265,6569
Eastwood,MI,42.3027,-85.5447,6569
Clover,SC,35.1125,-81.2202,6566
Savannah,TX,33.2257,-96.9081,6565
Upper Sandusky,OH,40.8298,-83.2721,6561
Jordan,MN,44.6648,-93.6351,6560
Swarthmore,PA,39.9023,-75.3488,6560
Ellettsville,IN,39.2322,-86.6232,6559
Plattsmouth,NE,41.0054,-95.8940,6558
Decatur,TX,33.2263,-97.5875,6557
Mays Landing,NJ,39.4506,-74.7098,6555
Hapeville,GA,33.6609,-84.4093,6553
Milford,OH,39.1699,-84.2811,6549
Wailea,HI,20.6873,-156.4291,6546
Lucas Valley-Marinwood,CA,38.0405,-122.5765,6546
Millsboro,DE,38.5892,-75.3089,6542
Ramtown,NJ,40.1145,-74.1492,6540
Cullowhee,NC,35.3097,-83.1816,6538
Sunbury,OH,40.2485,-82.8806,6538
Litchfield,MN,45.1221,-94.5253,6537
Huntingburg,IN,38.3010,-86.9622,6534
Larchmont,NY,40.9258,-73.7531,6532
South Monroe,MI,41.8927,-83.4186,6526
Schuyler,NE,41.4497,-97.0620,6526
Taos,NM,36.3871,-105.5803,6524
Brier,WA,47.7924,-122.2734,6524
Homestead Meadows North,TX,31.8483,-106.1707,6521
Stratmoor,CO,38.7731,-104.7786,6515
Milford,MI,42.5870,-83.6012,6511
Carthage,TX,32.1526,-94.3368,6510
Rutherford,PA,40.2696,-76.7678,6507
Abilene,KS,38.9230,-97.2252,6507
Barnhart,MO,38.3360,-90.4046,6506
Purcell,OK,35.0231,-97.3757,6506
Crystal City,TX,28.6908,-99.8258,6504
Addis,LA,30.3652,-91.2658,6503
Hutchison,VA,38.9636,-77.4110,6503
Union Gap,WA,46.5566,-120.4979,6499
Catasauqua,PA,40.6531,-75.4643,6498
Kingston,RI,41.4738,-71.5236,6496
Pea Ridge,AR,36.4495,-94.1218,6491
Ville Platte,LA,30.6901,-92.2746,6488
Bridgeport,MI,43.3706,-83.8827,6484
Watchung,NJ,40.6431,-74.4391,6483
Lynchburg,TN,35.2846,-86.3587,6481
Green Knoll,NJ,40.6047,-74.6147,6480
Red Lion,PA,39.8986,-76.6078,6478
Hebron,KY,39.0626,-84.7090,6478
Sidney,NE,41.1341,-102.9681,6473
Highland,NY,41.7208,-73.9625,6473
Catalina,AZ,32.4848,-110.8997,6472
Marion,SC,34.1787,-79.3956,6472
Dahlonega,GA,34.5311,-83.9804,6471
Hillsboro,OH,39.2123,-83.6113,6471
Iowa Park,TX,33.9622,-98.6819,6470
Yabucoa,PR,18.0464,-65.8803,6466
Prairie View,TX,30.0847,-95.9892,6464
Carbondale,CO,39.3949,-107.2148,6464
Vandalia,IL,38.9754,-89.1117,6459
Gunnison,CO,38.5480,-106.9246,6459
Eudora,KS,38.9345,-95.0956,6457
Elm Grove,WI,43.0480,-88.0867,6456
Carolina Beach,NC,34.0396,-77.8966,6456
Ralston,NE,41.2005,-96.0355,6453
Pollock Pines,CA,38.7575,-120.5921,6450
West Hattiesburg,MS,31.3114,-89.3740,6447
El Rio,CA,34.2453,-119.1568,6447
Bowleys Quarters,MD,39.3198,-76.3856,6447
Marianna,FL,30.7943,-85.2259,6446
Crockett,TX,31.3177,-95.4564,6441
Sanibel,FL,26.4534,-82.1023,6437
Laie,HI,21.6442,-157.9279,6436
Gananda,NY,43.1274,-77.3361,6435
Belle Haven,VA,38.7775,-77.0574,6434
East End,AR,34.5554,-92.3261,6432
De Soto,MO,38.1410,-90.5609,6429
Leitchfield,KY,37.4863,-86.2856,6427
Cherry Hills Village,CO,39.6375,-104.9480,6426
Chickasaw,AL,30.7715,-88.0793,6421
Blue Bell,PA,40.1474,-75.2687,6421
South Lakes,AK,61.5874,-149.3160,6421
Ormond-by-the-Sea,FL,29.3437,-81.0677,6414
Prospect Park,PA,39.8859,-75.3075,6414
Moraine,OH,39.6983,-84.2458,6413
Willis,TX,30.4314,-95.4831,6410
Forest Hills,PA,40.4251,-79.8544,6408
Bangor Base,WA,47.7226,-122.7144,6407
Burnet,TX,30.7496,-98.2383,6403
Johnsburg,IL,42.3830,-88.2476,6399
Vine Grove,KY,37.8134,-85.9828,6397
Osprey,FL,27.1914,-82.4800,6395
Chesnut Hill,PA,40.7236,-75.2074,6394
Canutillo,TX,31.9185,-106.6006,6393
Madison,SD,44.0062,-97.1085,6388
Delano,MN,45.0384,-93.7930,6386
West Point,NY,41.3645,-74.0123,6386
Powell,WY,44.7958,-108.7681,6385
Naples Manor,FL,26.0892,-81.7254,6384
Huntington Woods,MI,42.4816,-83.1685,6382
Flanders,NY,40.8937,-72.6051,6380
Linglestown,PA,40.3444,-76.7948,6380
Charles Town,WV,39.2746,-77.8631,6373
Aptos,CA,36.9912,-121.8934,6372
Martins Ferry,OH,40.1014,-80.7253,6370
Woodland,WA,45.9145,-122.7505,6368
Shrewsbury,MO,38.5866,-90.3282,6362
Pigeon Forge,TN,35.7977,-83.5623,6362
Hilmar-Irwin,CA,37.4045,-120.8504,6360
Colusa,CA,39.2059,-122.0125,6359
Carlstadt,NJ,40.8247,-74.0613,6358
Tallulah,LA,32.4068,-91.1916,6357
Arlington Heights,PA,41.0041,-75.2112,6356
Tecumseh,OK,35.2639,-96.9337,6356
Countryside,IL,41.7741,-87.8752,6354
Dillon,SC,34.4233,-79.3689,6354
Binghamton University,NY,42.0893,-75.9684,6349
Wheelersburg,OH,38.7383,-82.8420,6349
East Rochester,NY,43.1122,-77.4869,6348
Glenarden,MD,38.9294,-76.8577,6341
Ramblewood,NJ,39.9322,-74.9527,6340
Barnesville,GA,33.0508,-84.1528,6335
Portland,IN,40.4376,-84.9833,6334
Nephi,UT,39.7069,-111.8326,6334
Rossford,OH,41.5812,-83.5682,6330
Douglas,WY,42.7542,-105.3969,6330
Marvin,NC,34.9889,-80.8033,6326
Clyde,OH,41.3044,-82.9781,6322
Walker,LA,30.4851,-90.8654,6322
Selma,NC,35.5406,-78.2932,6317
Corcoran,MN,45.1089,-93.5837,6317
Twin Lakes,WI,42.5190,-88.2484,6306
Gateway,AK,61.5668,-149.2417,6305
Chesapeake Beach,MD,38.6881,-76.5448,6303
Prospect Park,NJ,40.9380,-74.1736,6301
Fort Shawnee,OH,40.6814,-84.1487,6292
Laurence Harbor,NJ,40.4489,-74.2494,6292
Cynthiana,KY,38.3860,-84.2992,6291
South Monrovia Island,CA,34.1234,-117.9958,6290
Timnath,CO,40.5338,-104.9623,6289
Rushville,IN,39.6171,-85.4463,6289
South Bay,FL,26.6770,-80.7265,6284
Gulf Park Estates,MS,30.3802,-88.7581,6284
Aztec,NM,36.8225,-107.9710,6283
Taylor,PA,41.3958,-75.7147,6281
Wilton,CA,38.4130,-121.2127,6281
River Park,FL,27.3214,-80.3308,6281
Braidwood,IL,41.2695,-88.2235,6280
Rib Mountain,WI,44.9195,-89.6757,6280
Camino Tassajara,CA,37.7909,-121.8851,6279
Eatonton,GA,33.3258,-83.3886,6278
Huron,CA,36.2041,-120.0961,6277
Johnson Lane,NV,39.0489,-119.7245,6277
Salem,IN,38.6047,-86.0976,6276
Bethel,AK,60.7928,-161.7917,6273
Hampstead,MD,39.6105,-76.8549,6273
Chillicothe,IL,40.9158,-89.5020,6272
Fort Lee,VA,37.2357,-77.3325,6271
Highgrove,CA,34.0106,-117.3098,6270
Munford,TN,35.4434,-89.8147,6269
Pembroke Park,FL,25.9852,-80.1777,6269
South Williamsport,PA,41.2294,-77.0009,6265
Gleneagle,CO,39.0453,-104.8288,6259
Grafton,OH,41.2809,-82.0380,6257
Talent,OR,42.2404,-122.7807,6256
Keene,TX,32.3955,-97.3226,6254
Doolittle,TX,26.3597,-98.1167,6253
Waupaca,WI,44.3506,-89.0719,6252
Corry,PA,41.9259,-79.6358,6251
Mattydale,NY,43.0992,-76.1388,6250
Hockinson,WA,45.7302,-122.4833,6249
Gulf Breeze,FL,30.3684,-87.1737,6249
Rochester,IN,41.0591,-86.1959,6248
Thurmont,MD,39.6210,-77.4076,6247
Clairton,PA,40.2976,-79.8854,6245
Pelican Bay,FL,26.2327,-81.8108,6243
Yardville,NJ,40.1849,-74.6604,6242
Willows,CA,39.5149,-122.1995,6241
Fort Washington,PA,40.1408,-75.1926,6241
Sidney,MT,47.7152,-104.1679,6240
Roseland,NJ,40.8208,-74.3086,6240
West Loch Estate,HI,21.3617,-158.0246,6239
Champion Heights,OH,41.3031,-80.8514,6237
Fair Haven,NJ,40.3618,-74.0392,6235
Paulsboro,NJ,39.8400,-75.2397,6234
Willard,MO,37.2931,-93.4171,6233
Henderson,TN,35.4446,-88.6531,6232
Lauderdale-by-the-Sea,FL,26.1991,-80.0971,6231
Manistee,MI,44.2439,-86.3242,6230
Ashton-Sandy Spring,MD,39.1515,-77.0065,6230
North Fort Lewis,WA,47.1222,-122.5962,6229
Sweetwater,TN,35.6029,-84.4716,6228
Woods Creek,WA,47.8822,-121.8981,6226
Penn Wynne,PA,39.9867,-75.2715,6226
Jackson,OH,39.0448,-82.6458,6225
Desert Palms,CA,33.7789,-116.2930,6225
Cocoa West,FL,28.3591,-80.7713,6224
Ishpeming,MI,46.4862,-87.6658,6223
Pleasure Point,CA,36.9619,-121.9715,6222
Byron,MN,44.0378,-92.6409,6220
Steelton,PA,40.2258,-76.8253,6217
High Springs,FL,29.8070,-82.5955,6216
Northgate,OH,39.2533,-84.5941,6215
Orange City,IA,43.0023,-96.0566,6214
